0.01,0.99996
0.02,0.99983
0.03,0.99963
0.04,0.99936
0.05,0.99903
0.06,0.99866
0.07,0.99824
0.08,0.99778
0.09,0.99729
0.1,0.99677
0.11,0.99621
0.12,0.99563
0.13,0.99502
0.14,0.99438
0.15,0.99374
0.16,0.99308
0.17,0.99242
0.18,0.99176
0.2,0.99043
0.22,0.98911
0.24,0.98779
0.25,0.98713
0.26,0.98647
0.38,0.97808
0.39,0.97731
0.4,0.97654
0.43,0.97415
0.44,0.97333
0.47,0.97084
0.5,0.9683
0.55,0.96405
0.57,0.96236
0.73,0.9489
0.75,0.94715
0.8,0.94267
0.85,0.93812
0.93,0.93084
0.96,0.92813
0.99,0.92543
1.02,0.92272
1.12,0.9135
1.23,0.90307
1.27,0.89928
1.31,0.89551
1.35,0.89175
1.39,0.88799
1.48,0.87943
1.62,0.86602
1.78,0.85085
1.89,0.84038
1.95,0.8347
2.01,0.82907
2.14,0.81697
2.49,0.78488
2.57,0.77767
2.65,0.77052
2.73,0.7635
3.28,0.7169
3.49,0.70008
3.71,0.68306
4.19,0.64804
4.32,0.639
5.19,0.58357
5.35,0.57416
5.52,0.5645
5.69,0.5551
6.05,0.536
6.43,0.51692
6.63,0.50739
7.49,0.46974
7.72,0.46058
7.96,0.45137
8.46,0.43289
9.27,0.40567
9.56,0.39658
10.16,0.37861
10.8,0.36079
11.48,0.34405
12.2,0.32737
12.58,0.31904
12.97,0.3109
13.37,0.3029
14.21,0.28664
14.65,0.27869
18.14,0.22787
18.7,0.22063
19.28,0.21371
20.49,0.20099
21.78,0.18829
23.15,0.17548
26.15,0.15307
26.96,0.14807
30.46,0.12777
31.4,0.12261
34.41,0.10826
36.57,0.099804
37.7,0.095531
38.87,0.091403
40.07,0.087538
42.59,0.080494
43.91,0.07693
45.27,0.07403
46.67,0.071112
51.14,0.062812
52.72,0.060258
57.77,0.05201
61.4,0.047652
63.3,0.045643
65.26,0.043724
67.28,0.041799
69.36,0.039923
73.72,0.035916
76,0.034125
80.78,0.031268
83.28,0.030319
88.51,0.027706
91.25,0.026456
99.99,0.022233
103.08,0.021406
106.27,0.019918
109.56,0.018702
112.95,0.017521
120.05,0.01576
131.54,0.013812
135.61,0.013395
139.81,0.01279
162.82,0.0097109
167.86,0.0094139
178.41,0.0082445
183.93,0.0072771
189.62,0.0071704
214.2,0.0061799
220.83,0.0056232
234.71,0.0050938
241.97,0.0051958
273.34,0.004688
308.77,0.0040422
338.33,0.0035135
348.8,0.0029657
359.59,0.0029291
370.72,0.0030851
382.19,0.0028647
487.7,0.0016951
502.79,0.0013838
518.35,0.0009017
534.39,0.0012647
567.97,0.00097282
603.66,0.00097238
622.34,0.0011034
661.45,0.0009331
770.31,0.00068617
818.72,0.0002942
844.05,0.00018608
870.17,9.1224e-05
924.85,0.00042448
982.97,-9.2616e-05
1044.7,0.00024734
1110.4,9.1574e-05
1144.7,0.00014243
1180.2,0.00023293
1254.3,-4.3057e-06
1416.9,-4.2008e-05
1506,0.0002707
1552.6,0.00040545
1600.6,0.00012664
1701.2,0.00019142
1753.8,9.5131e-05
1864,-0.00011217
2378.6,0.00015604
2452.2,2.5757e-05
2606.3,-0.00014585
2770.1,-2.2824e-05
3129.2,0.00018212
3226,-2.8165e-06
3325.8,-0.00010736
3644.2,-3.9218e-05
3873.2,0.00011083
4244,0.00013351
4510.7,-0.00017413
4794.1,-9.2948e-05
4942.5,0.00014686
5415.6,0.00023752
5934,3.0801e-05
6703.2,0.00025011
7124.4,0.00020625
7344.9,0.00020773
7572.1,0.00012433
7806.4,3.4713e-05
8048,0.00017396
8818.4,-2.4281e-05
10270,0.0002689
11601,-0.0001177
11960,-8.7826e-06
12711,0.00013977
13105,0.00038425
13510,0.00043455
14804,0.00024224
15262,0.00010409
16221,0.00029902
17240,0.00026829
18323,0.00022046
21999,1.8609e-05
23382,-2.6654e-05
24851,0.00026386
25620,0.00017007
26413,0.00014315
27230,8.369e-05
28941,0.00042871
29836,0.0001969
30760,0.00026663
31711,0.00024037
32692,8.6029e-05
33704,0.00020467
35822,0.00033428
36930,0.00016591
44339,2.0372e-05
53234,0.00025454
56579,0.00014764
61996,0.00023083
65891,0.00023143
72199,0.00011201
86683,0.00022868
92130,0.00021191
94981,0.00026747
97920,2.208e-05
1.0407e+05,-0.00018373
1.1404e+05,-0.00019004
1.4115e+05,-0.00033574
1.4552e+05,-4.0927e-05
1.5002e+05,-4.0578e-05
1.5466e+05,-0.00018075
1.8569e+05,-1.7431e-05
1.9736e+05,-8.2835e-05
2.0346e+05,-0.000197
2.1625e+05,4.6921e-06
2.2294e+05,-0.00019491
2.2984e+05,-0.00014031
2.5184e+05,-0.00012752
2.7595e+05,-9.5153e-05
3.1172e+05,1.9683e-05
3.2136e+05,-8.6373e-05
3.313e+05,-9.6221e-06
3.4156e+05,-7.8073e-05
3.5212e+05,-2.6755e-05
3.6302e+05,-0.00016171
3.7425e+05,1.5593e-05
4.4933e+05,0.00016052
4.9234e+05,0.00014378
5.0758e+05,0.0001394
5.2328e+05,0.00029946
5.3947e+05,2.4101e-05
5.7337e+05,0.00023881
5.9112e+05,0.00014471
6.477e+05,0.00017852
6.884e+05,7.3268e-05
7.3166e+05,0.00014441
7.543e+05,2.7315e-05
8.017e+05,0.00010445
8.2651e+05,0.00025197
8.7844e+05,4.0737e-05
9.3364e+05,1.1328e-05
1.0873e+06,-5.1681e-05
1.1209e+06,-3.3283e-05
1.3054e+06,-5.8442e-05
1.3458e+06,1.137e-05
1.4304e+06,-4.03e-05
1.4747e+06,3.107e-06
1.5673e+06,3.8676e-05
1.6158e+06,4.2258e-05
1.6658e+06,-7.1184e-05
1.7705e+06,-0.00013953
1.8253e+06,-4.6038e-05
1.8818e+06,-0.00020247
1.94e+06,-0.00023942
2e+06,-8.614e-05
