0.01,1
0.02,1
0.03,0.99999
0.04,0.99998
0.05,0.99997
0.06,0.99996
0.07,0.99994
0.08,0.99992
0.09,0.9999
0.1,0.99987
0.11,0.99984
0.12,0.99982
0.13,0.99979
0.14,0.99975
0.15,0.99972
0.16,0.99969
0.17,0.99966
0.18,0.99962
0.2,0.99955
0.22,0.99948
0.24,0.99941
0.25,0.99938
0.26,0.99934
0.38,0.99884
0.39,0.9988
0.4,0.99875
0.43,0.99862
0.44,0.99857
0.47,0.99843
0.5,0.99829
0.55,0.99806
0.57,0.99797
0.73,0.99731
0.75,0.99723
0.8,0.99702
0.85,0.99682
0.93,0.9965
0.96,0.99638
0.99,0.99627
1.02,0.99615
1.12,0.99576
1.23,0.9953
1.27,0.99514
1.31,0.99497
1.35,0.99481
1.39,0.99464
1.48,0.99425
1.62,0.99363
1.78,0.99291
1.89,0.9924
1.95,0.99212
2.01,0.99184
2.14,0.99123
2.49,0.98957
2.57,0.98918
2.65,0.9888
2.73,0.98841
3.28,0.98572
3.49,0.98469
3.71,0.9836
4.19,0.98123
4.32,0.98059
5.19,0.97636
5.35,0.9756
5.52,0.9748
5.69,0.974
6.05,0.97234
6.43,0.9706
6.63,0.96971
7.49,0.96593
7.72,0.96495
7.96,0.96394
8.46,0.96187
9.27,0.9586
9.56,0.95745
10.16,0.95514
10.8,0.95275
11.48,0.95027
12.2,0.94773
12.58,0.94642
12.97,0.94509
13.37,0.94373
14.21,0.94097
14.65,0.93955
18.14,0.92881
18.7,0.92715
19.28,0.92545
20.49,0.92195
21.78,0.91833
23.15,0.91461
26.15,0.90665
26.96,0.90462
30.46,0.89645
31.4,0.89425
34.41,0.88733
36.57,0.88259
37.7,0.88011
38.87,0.87768
40.07,0.87518
42.59,0.8702
43.91,0.86775
45.27,0.86522
46.67,0.86275
51.14,0.85475
52.72,0.85199
57.77,0.84391
61.4,0.83831
63.3,0.83541
65.26,0.83249
67.28,0.82953
69.36,0.82666
73.72,0.8206
76,0.81755
80.78,0.81098
83.28,0.8077
88.51,0.8016
91.25,0.79835
99.99,0.78899
103.08,0.78569
106.27,0.78258
109.56,0.77924
112.95,0.77585
120.05,0.76903
131.54,0.75878
135.61,0.75539
139.81,0.75196
162.82,0.73484
167.86,0.73132
178.41,0.72434
183.93,0.72072
189.62,0.71723
214.2,0.70313
220.83,0.69969
234.71,0.69269
241.97,0.68907
273.34,0.67522
308.77,0.66061
338.33,0.64996
348.8,0.64649
359.59,0.64331
370.72,0.64024
382.19,0.63615
487.7,0.60825
502.79,0.60519
518.35,0.60177
534.39,0.59861
567.97,0.59149
603.66,0.58486
622.34,0.58101
661.45,0.57455
770.31,0.55767
818.72,0.55025
844.05,0.54701
870.17,0.54346
924.85,0.5366
982.97,0.53065
1044.7,0.525
1110.4,0.51791
1144.7,0.51491
1180.2,0.51276
1254.3,0.50592
1416.9,0.49203
1506,0.48498
1552.6,0.4816
1600.6,0.47944
1701.2,0.47227
1753.8,0.46879
1864,0.4633
2378.6,0.43848
2452.2,0.43465
2606.3,0.42927
2770.1,0.42325
3129.2,0.41122
3226,0.40761
3325.8,0.40463
3644.2,0.39518
3873.2,0.38895
4244,0.38094
4510.7,0.37596
4794.1,0.36991
4942.5,0.36714
5415.6,0.35953
5934,0.35094
6703.2,0.34213
7124.4,0.33771
7344.9,0.3353
7572.1,0.33287
7806.4,0.33082
8048,0.32862
8818.4,0.32183
10270,0.3091
11601,0.29826
11960,0.29712
12711,0.2928
13105,0.2902
13510,0.28772
14804,0.2814
15262,0.27862
16221,0.27501
17240,0.27151
18323,0.26846
21999,0.25602
23382,0.25202
24851,0.24911
25620,0.24757
26413,0.24501
27230,0.24368
28941,0.2419
29836,0.24048
30760,0.23818
31711,0.23683
32692,0.2363
33704,0.23514
35822,0.23262
36930,0.2319
44339,0.22297
53234,0.21521
56579,0.21332
61996,0.21026
65891,0.20642
72199,0.2034
86683,0.1998
92130,0.19882
94981,0.19754
97920,0.1975
1.0407e+05,0.19551
1.1404e+05,0.19331
1.4115e+05,0.18793
1.4552e+05,0.18782
1.5002e+05,0.18671
1.5466e+05,0.18551
1.8569e+05,0.18226
1.9736e+05,0.18005
2.0346e+05,0.17892
2.1625e+05,0.17757
2.2294e+05,0.17547
2.2984e+05,0.17672
2.5184e+05,0.1742
2.7595e+05,0.17047
3.1172e+05,0.16743
3.2136e+05,0.16701
3.313e+05,0.1655
3.4156e+05,0.16565
3.5212e+05,0.16558
3.6302e+05,0.16465
3.7425e+05,0.16319
4.4933e+05,0.15912
4.9234e+05,0.15684
5.0758e+05,0.15737
5.2328e+05,0.15713
5.3947e+05,0.15444
5.7337e+05,0.15408
5.9112e+05,0.15378
6.477e+05,0.15285
6.884e+05,0.15306
7.3166e+05,0.15145
7.543e+05,0.15177
8.017e+05,0.15106
8.2651e+05,0.1501
8.7844e+05,0.15005
9.3364e+05,0.14976
1.0873e+06,0.14888
1.1209e+06,0.14731
1.3054e+06,0.14629
1.3458e+06,0.14537
1.4304e+06,0.14367
1.4747e+06,0.14338
1.5673e+06,0.1425
1.6158e+06,0.14176
1.6658e+06,0.14066
1.7705e+06,0.13987
1.8253e+06,0.13878
1.8818e+06,0.13779
1.94e+06,0.13808
2e+06,0.13814
